i value
1.700 1.000
2.133 1.000
2.550 1.000
4.050 1.000
4.567 1.000
5.000 1.000
7.050 1.000
7.467 1.000
7.783 1.000
8.200 1.000
8.617 1.000
9.050 1.000
9.483 1.000
9.917 1.000
10.333 1.000
10.800 1.000
11.283 1.000
11.733 1.000
12.317 1.000
12.783 1.000
13.233 1.000
13.700 1.000
14.167 1.000
14.633 1.000
