i value
0.000 70.000
0.383 70.000
0.767 70.000
1.133 70.000
1.417 70.000
1.800 70.000
2.083 70.000
2.450 70.000
2.833 70.000
3.200 70.000
3.583 70.000
4.800 70.000
5.283 70.000
5.667 70.000
6.033 70.000
7.800 70.000
8.167 70.000
8.583 70.000
8.967 70.000
9.350 70.000
9.833 70.000
10.650 70.000
13.400 70.000
13.800 70.000
14.200 70.000
