i value
0.000 200.000
0.400 200.000
0.767 200.000
1.150 200.000
1.533 200.000
1.900 200.000
2.267 200.000
2.650 200.000
3.017 200.000
3.400 200.000
3.767 200.000
4.867 200.000
5.300 200.000
5.667 200.000
6.033 200.000
8.783 200.000
9.183 200.000
9.633 200.000
10.433 200.000
13.317 200.000
13.717 200.000
14.117 200.000
