i value
0.000 0.950
0.500 0.950
0.900 0.950
1.283 0.950
1.667 0.950
2.067 0.950
2.450 0.950
2.833 0.950
3.217 0.950
3.600 0.950
4.067 0.950
4.617 0.950
5.000 0.950
5.383 0.950
5.750 0.950
6.117 0.950
6.483 0.950
6.867 0.950
7.250 0.950
7.650 0.950
8.017 0.950
8.650 0.950
9.050 0.950
9.450 0.950
9.833 0.950
10.217 0.950
10.600 0.950
11.017 0.950
11.400 0.950
11.783 0.950
12.250 0.950
12.667 0.950
13.050 0.950
13.517 0.950
14.000 0.950
14.433 0.950
15.000 0.950
