i value
0.000 1.000
0.267 1.000
0.533 1.000
0.950 1.000
1.333 1.000
1.717 1.000
2.083 1.000
2.467 1.000
2.833 1.000
3.217 1.000
3.600 1.000
3.967 1.000
4.333 1.000
4.717 1.000
5.750 1.000
6.233 1.000
6.617 1.000
6.983 1.000
7.967 1.000
8.650 1.000
9.033 1.000
9.400 1.000
9.817 1.000
10.217 1.000
10.667 1.000
11.450 1.000
12.133 1.000
12.633 1.000
12.983 1.000
13.350 1.000
13.700 1.000
14.133 1.000
14.567 1.000
14.950 1.000
15.350 1.000
15.700 1.000
16.067 1.000
