i value
0.000 50.000
0.433 50.000
0.850 50.000
1.267 50.000
1.683 50.000
2.117 50.000
2.567 50.000
3.083 50.000
3.567 50.000
3.983 50.000
4.400 50.000
4.817 50.000
5.250 50.000
5.683 50.000
6.117 50.000
6.550 50.000
7.000 50.000
7.450 50.000
7.900 50.000
8.350 50.000
8.800 50.000
9.267 50.000
9.683 50.000
10.150 50.000
10.583 50.000
11.067 50.000
11.533 50.000
12.000 50.000
12.467 50.000
12.950 50.000
13.417 50.000
13.883 50.000
