i value
0.000 70.000
0.400 70.000
0.783 70.000
1.167 70.000
1.533 70.000
1.917 70.000
2.200 70.000
2.567 70.000
2.950 70.000
3.317 70.000
3.700 70.000
4.917 70.000
5.400 70.000
5.783 70.000
6.150 70.000
7.133 70.000
7.817 70.000
8.183 70.000
8.567 70.000
8.983 70.000
9.383 70.000
9.833 70.000
10.567 70.000
13.417 70.000
13.833 70.000
14.217 70.000
14.617 70.000
